time;ax;ay;az;wx;wy;wz;Latitude;Longitude;Speed (m/s)
17.2860;3.0575;0.9408;4.3437;0.7960;0.7086;0.5125;55.75474628;48.74061012;3.47000003
17.2860;3.0575;0.9408;4.3437;0.7960;0.7086;0.5125;55.75474628;48.74061012;3.47000003
17.2870;3.5092;-1.5952;1.7060;0.7960;0.7086;0.5125;55.75474628;48.74061012;3.47000003
17.2960;3.5092;-1.5952;1.7060;0.9841;0.6011;0.4630;55.75474628;48.74061012;3.47000003
17.3090;3.5092;-1.5952;1.7060;1.1099;0.1979;0.2932;55.75473924;48.74066058;3.29999995
17.3090;3.5092;-1.5952;1.7060;1.1099;0.1979;0.2932;55.75473924;48.74066058;3.29999995
17.3100;5.2071;-3.5689;-2.8670;1.1099;0.1979;0.2932;55.75473924;48.74066058;3.29999995
17.3160;5.2071;-3.5689;-2.8670;1.1124;-0.2126;0.0812;55.75473924;48.74066058;3.29999995
17.3270;5.2071;-3.5689;-2.8670;0.9352;-0.4056;-0.0709;55.75473924;48.74066058;3.29999995
17.3270;5.2071;-3.5689;-2.8670;0.9352;-0.4056;-0.0709;55.75473924;48.74066058;3.29999995
17.3270;4.2993;-5.5507;-6.0264;0.9352;-0.4056;-0.0709;55.75473924;48.74066058;3.29999995
17.3360;4.2993;-5.5507;-6.0264;0.6151;-0.3012;-0.1191;55.75473924;48.74066058;3.29999995
17.3470;4.2993;-5.5507;-6.0264;0.2602;0.0037;-0.1374;55.75473924;48.74066058;3.29999995
17.3470;4.2993;-5.5507;-6.0264;0.2602;0.0037;-0.1374;55.75473924;48.74066058;3.29999995
17.3470;3.1317;-7.4093;-6.0143;0.2602;0.0037;-0.1374;55.75473924;48.74066058;3.29999995
17.3570;3.1317;-7.4093;-6.0143;-0.0434;0.4502;-0.1197;55.75473924;48.74066058;3.29999995
17.3680;3.1317;-7.4093;-6.0143;-0.0757;0.6536;-0.0495;55.75473924;48.74066058;3.29999995
17.3680;3.1317;-7.4093;-6.0143;-0.0757;0.6536;-0.0495;55.75473924;48.74066058;3.29999995
17.3680;1.6701;-8.4012;-3.7256;-0.0757;0.6536;-0.0495;55.75473924;48.74066058;3.29999995
17.3770;1.6701;-8.4012;-3.7256;0.0825;0.4172;-0.0684;55.75473924;48.74066058;3.29999995
17.3880;1.6701;-8.4012;-3.7256;0.2944;-0.0147;-0.1607;55.75473924;48.74066058;3.29999995
17.3880;1.6701;-8.4012;-3.7256;0.2944;-0.0147;-0.1607;55.75473924;48.74066058;3.29999995
17.3880;2.2385;-8.4413;-3.5048;0.2944;-0.0147;-0.1607;55.75473924;48.74066058;3.29999995
17.3990;2.2385;-8.4413;-3.5048;0.4771;-0.4636;-0.3109;55.75473924;48.74066058;3.29999995
17.4090;2.2385;-8.4413;-3.5048;0.5235;-0.7410;-0.3873;55.75473924;48.74066058;3.29999995
17.4100;2.2385;-8.4413;-3.5048;0.5235;-0.7410;-0.3873;55.75473924;48.74066058;3.29999995
17.4100;1.6230;-8.1557;-4.4298;0.5235;-0.7410;-0.3873;55.75473924;48.74066058;3.29999995
17.4190;1.6230;-8.1557;-4.4298;0.4239;-0.9206;-0.4184;55.75473924;48.74066058;3.29999995
17.4290;1.6230;-8.1557;-4.4298;0.2731;-0.9719;-0.3745;55.75473924;48.74066058;3.29999995
17.4290;1.6230;-8.1557;-4.4298;0.2731;-0.9719;-0.3745;55.75473924;48.74066058;3.29999995
17.4300;0.9043;-7.7132;-4.0835;0.2731;-0.9719;-0.3745;55.75473924;48.74066058;3.29999995
17.4400;0.9043;-7.7132;-4.0835;0.2731;-0.9719;-0.3745;55.75473924;48.74066058;3.29999995
17.4420;0.9043;-7.7132;-4.0835;0.0855;-0.9908;-0.2419;55.75473924;48.74066058;3.29999995
17.4420;0.9043;-7.7132;-4.0835;0.0855;-0.9908;-0.2419;55.75473924;48.74066058;3.29999995
17.4430;0.9043;-7.7132;-4.0835;0.0855;-0.9908;-0.2419;55.75473924;48.74066058;3.29999995
17.4490;0.9043;-7.7132;-4.0835;-0.0483;-0.9933;-0.0751;55.75473924;48.74066058;3.29999995
17.4500;0.9043;-7.7132;-4.0835;-0.0483;-0.9933;-0.0751;55.75473924;48.74066058;3.29999995
17.4500;0.9125;-6.5278;-1.2695;-0.0483;-0.9933;-0.0751;55.75473924;48.74066058;3.29999995
17.4580;0.9125;-6.5278;-1.2695;-0.0648;-0.9988;0.0000;55.75473924;48.74066058;3.29999995
17.4690;0.9125;-6.5278;-1.2695;0.3024;-0.9279;-0.2169;55.75473924;48.74066058;3.29999995
17.4690;0.9125;-6.5278;-1.2695;0.3024;-0.9279;-0.2169;55.75473924;48.74066058;3.29999995
17.4700;3.1877;-1.5310;3.7600;0.3024;-0.9279;-0.2169;55.75473924;48.74066058;3.29999995
17.4780;3.1877;-1.5310;3.7600;0.6610;-1.1032;-0.3604;55.75473924;48.74066058;3.29999995
17.4890;3.1877;-1.5310;3.7600;0.5980;-1.5400;-0.3403;55.75473924;48.74066058;3.29999995
17.4900;3.1877;-1.5310;3.7600;0.5980;-1.5400;-0.3403;55.75473924;48.74066058;3.29999995
17.4900;-1.4199;1.9178;-2.0192;0.5980;-1.5400;-0.3403;55.75473924;48.74066058;3.29999995
17.4990;-1.4199;1.9178;-2.0192;-0.0721;-2.0201;-0.2028;55.75473924;48.74066058;3.29999995
17.5090;-1.4199;1.9178;-2.0192;-1.0159;-1.9273;-0.0641;55.75473924;48.74066058;3.29999995
17.5100;-1.4199;1.9178;-2.0192;-1.0159;-1.9273;-0.0641;55.75473924;48.74066058;3.29999995
17.5110;-1.7410;6.1038;-1.7483;-1.0159;-1.9273;-0.0641;55.75473924;48.74066058;3.29999995
17.5190;-1.7410;6.1038;-1.7483;-1.8161;-1.3751;-0.0037;55.75473924;48.74066058;3.29999995
17.5290;-1.7410;6.1038;-1.7483;-2.1270;-0.8509;-0.0342;55.75473924;48.74066058;3.29999995
17.5290;-1.7410;6.1038;-1.7483;-2.1270;-0.8509;-0.0342;55.75473924;48.74066058;3.29999995
17.5300;1.1117;7.6087;6.9391;-2.1270;-0.8509;-0.0342;55.75473924;48.74066058;3.29999995
17.5380;1.1117;7.6087;6.9391;-2.0550;-0.5718;-0.1588;55.75473924;48.74066058;3.29999995
17.5490;1.1117;7.6087;6.9391;-1.7868;-0.4368;-0.3323;55.75473924;48.74066058;3.29999995
17.5500;1.1117;7.6087;6.9391;-1.7868;-0.4368;-0.3323;55.75473924;48.74066058;3.29999995
17.5500;2.3076;7.6833;10.4602;-1.7868;-0.4368;-0.3323;55.75473924;48.74066058;3.29999995
17.5590;2.3076;7.6833;10.4602;-1.4673;-0.4514;-0.3971;55.75473924;48.74066058;3.29999995
17.5690;2.3076;7.6833;10.4602;-1.2327;-0.4527;-0.2914;55.75473924;48.74066058;3.29999995
17.5700;2.3076;7.6833;10.4602;-1.2327;-0.4527;-0.2914;55.75473924;48.74066058;3.29999995
17.5700;-0.8569;5.8938;7.2423;-1.2327;-0.4527;-0.2914;55.75473924;48.74066058;3.29999995
17.5790;-0.8569;5.8938;7.2423;-1.1026;-0.5363;-0.1472;55.75473924;48.74066058;3.29999995
17.5890;-0.8569;5.8938;7.2423;-1.0794;-0.6921;-0.0440;55.75473924;48.74066058;3.29999995
17.5890;-0.8569;5.8938;7.2423;-1.0794;-0.6921;-0.0440;55.75473924;48.74066058;3.29999995
17.5900;-1.7077;4.6277;2.8355;-1.0794;-0.6921;-0.0440;55.75473924;48.74066058;3.29999995
17.6000;-1.7077;4.6277;2.8355;-1.0794;-0.6921;-0.0440;55.75473924;48.74066058;3.29999995
17.6010;-1.7077;4.6277;2.8355;-1.0409;-0.7239;-0.0055;55.75473924;48.74066058;3.29999995
17.6010;-1.7077;4.6277;2.8355;-1.0409;-0.7239;-0.0055;55.75473924;48.74066058;3.29999995
17.6020;-1.7077;4.6277;2.8355;-1.0409;-0.7239;-0.0055;55.75473924;48.74066058;3.29999995
17.6090;-1.7077;4.6277;2.8355;-1.0201;-0.6732;-0.0049;55.75473924;48.74066058;3.29999995
17.6100;-1.7077;4.6277;2.8355;-1.0201;-0.6732;-0.0049;55.75473924;48.74066058;3.29999995
17.6100;-2.8914;3.2258;0.1031;-1.0201;-0.6732;-0.0049;55.75473924;48.74066058;3.29999995
17.6190;-2.8914;3.2258;0.1031;-1.0776;-0.5974;0.0531;55.75473924;48.74066058;3.29999995
17.6290;-2.8914;3.2258;0.1031;-1.1692;-0.5870;0.1772;55.75473924;48.74066058;3.29999995
17.6300;-2.8914;3.2258;0.1031;-1.1692;-0.5870;0.1772;55.75473924;48.74066058;3.29999995
17.6300;-5.8654;1.2335;-3.1749;-1.1692;-0.5870;0.1772;55.75473924;48.74066058;3.29999995
17.6380;-5.8654;1.2335;-3.1749;-1.3256;-0.6439;0.3097;55.75473924;48.74066058;3.29999995
17.6490;-5.8654;1.2335;-3.1749;-1.4960;-0.7563;0.3873;55.75473924;48.74066058;3.29999995
17.6490;-5.8654;1.2335;-3.1749;-1.4960;-0.7563;0.3873;55.75473924;48.74066058;3.29999995
17.6500;-5.3753;-0.5477;-4.5141;-1.4960;-0.7563;0.3873;55.75473924;48.74066058;3.29999995
17.6580;-5.3753;-0.5477;-4.5141;-1.5742;-0.8412;0.3763;55.75473924;48.74066058;3.29999995
17.6690;-5.3753;-0.5477;-4.5141;-1.5443;-0.8125;0.3286;55.75473924;48.74066058;3.29999995
17.6700;-5.3753;-0.5477;-4.5141;-1.5443;-0.8125;0.3286;55.75473924;48.74066058;3.29999995
17.6700;-4.1651;-1.6602;-2.0939;-1.5443;-0.8125;0.3286;55.75473924;48.74066058;3.29999995
17.6780;-4.1651;-1.6602;-2.0939;-1.4178;-0.7135;0.2761;55.75473924;48.74066058;3.29999995
17.6890;-4.1651;-1.6602;-2.0939;-1.2168;-0.6200;0.2621;55.75473924;48.74066058;3.29999995
17.6900;-4.1651;-1.6602;-2.0939;-1.2168;-0.6200;0.2621;55.75473924;48.74066058;3.29999995
17.6900;-4.5541;-2.5727;0.0359;-1.2168;-0.6200;0.2621;55.75473924;48.74066058;3.29999995
17.6990;-4.5541;-2.5727;0.0359;-0.9346;-0.4991;0.2553;55.75473924;48.74066058;3.29999995
17.7090;-4.5541;-2.5727;0.0359;-0.6078;-0.4117;0.2431;55.75473924;48.74066058;3.29999995
17.7100;-4.5541;-2.5727;0.0359;-0.6078;-0.4117;0.2431;55.75473924;48.74066058;3.29999995
17.7100;-5.1012;-2.5923;0.5533;-0.6078;-0.4117;0.2431;55.75473924;48.74066058;3.29999995
17.7190;-5.1012;-2.5923;0.5533;-0.2602;-0.3604;0.1729;55.75473924;48.74066058;3.29999995
17.7290;-5.1012;-2.5923;0.5533;0.0177;-0.3036;0.1295;55.75473924;48.74066058;3.29999995
17.7290;-5.1012;-2.5923;0.5533;0.0177;-0.3036;0.1295;55.75473924;48.74066058;3.29999995
17.7300;-6.4048;-2.1072;-1.1083;0.0177;-0.3036;0.1295;55.75473924;48.74066058;3.29999995
17.7390;-6.4048;-2.1072;-1.1083;0.2120;-0.2883;0.1032;55.75473924;48.74066058;3.29999995
17.7490;-6.4048;-2.1072;-1.1083;0.2547;-0.2572;0.0556;55.75473924;48.74066058;3.29999995
17.7490;-6.4048;-2.1072;-1.1083;0.2547;-0.2572;0.0556;55.75473924;48.74066058;3.29999995
17.7500;-6.4834;-1.9349;-3.8609;0.2547;-0.2572;0.0556;55.75473924;48.74066058;3.29999995
17.7600;-6.4834;-1.9349;-3.8609;0.2547;-0.2572;0.0556;55.75473924;48.74066058;3.29999995
17.7600;-6.4834;-1.9349;-3.8609;0.1319;-0.0434;0.0116;55.75473924;48.74066058;3.29999995
17.7610;-6.4834;-1.9349;-3.8609;0.1319;-0.0434;0.0116;55.75473924;48.74066058;3.29999995
17.7610;-6.4834;-1.9349;-3.8609;0.1319;-0.0434;0.0116;55.75473924;48.74066058;3.29999995
17.7690;-6.4834;-1.9349;-3.8609;0.0385;0.2065;-0.0238;55.75473924;48.74066058;3.29999995
17.7700;-6.4834;-1.9349;-3.8609;0.0385;0.2065;-0.0238;55.75473924;48.74066058;3.29999995
17.7700;-5.5906;-1.9681;-2.9585;0.0385;0.2065;-0.0238;55.75473924;48.74066058;3.29999995
17.7790;-5.5906;-1.9681;-2.9585;0.0531;0.4765;-0.0367;55.75473924;48.74066058;3.29999995
17.7890;-5.5906;-1.9681;-2.9585;0.2187;0.6603;0.0379;55.75473924;48.74066058;3.29999995
17.7890;-5.5906;-1.9681;-2.9585;0.2187;0.6603;0.0379;55.75473924;48.74066058;3.29999995
17.7900;-5.1281;-1.8424;0.7788;0.2187;0.6603;0.0379;55.75473924;48.74066058;3.29999995
17.7990;-5.1281;-1.8424;0.7788;0.4783;0.8283;0.1784;55.75473924;48.74066058;3.29999995
17.8090;-5.1281;-1.8424;0.7788;0.7935;0.9444;0.3280;55.75473924;48.74066058;3.29999995
17.8090;-5.1281;-1.8424;0.7788;0.7935;0.9444;0.3280;55.75473924;48.74066058;3.29999995
17.8100;-2.8974;-0.3129;3.3705;0.7935;0.9444;0.3280;55.75473924;48.74066058;3.29999995
17.8180;-2.8974;-0.3129;3.3705;1.0678;0.9902;0.3574;55.75473924;48.74066058;3.29999995
17.8290;-2.8974;-0.3129;3.3705;1.3824;1.1625;0.1393;55.75473924;48.74066058;3.29999995
17.8290;-2.8974;-0.3129;3.3705;1.3824;1.1625;0.1393;55.75473924;48.74066058;3.29999995
17.8300;1.5649;3.6363;5.0846;1.3824;1.1625;0.1393;55.75473924;48.74066058;3.29999995
17.8390;1.5649;3.6363;5.0846;1.6005;1.3268;-0.0904;55.75473924;48.74066058;3.29999995
17.8490;1.5649;3.6363;5.0846;1.5754;1.4044;-0.1723;55.75473924;48.74066058;3.29999995
17.8490;1.5649;3.6363;5.0846;1.5754;1.4044;-0.1723;55.75473924;48.74066058;3.29999995
17.8500;-0.3932;5.8262;1.8869;1.5754;1.4044;-0.1723;55.75473924;48.74066058;3.29999995
17.8580;-0.3932;5.8262;1.8869;1.2401;1.2572;-0.1356;55.75473924;48.74066058;3.29999995
17.8690;-0.3932;5.8262;1.8869;0.7905;0.8980;-0.0195;55.75473924;48.74066058;3.29999995
17.8700;-0.3932;5.8262;1.8869;0.7905;0.8980;-0.0195;55.75473924;48.74066058;3.29999995
17.8700;-1.5581;6.2409;0.6382;0.7905;0.8980;-0.0195;55.75473924;48.74066058;3.29999995
17.8790;-1.5581;6.2409;0.6382;0.3910;0.6322;0.1936;55.75473924;48.74066058;3.29999995
17.8890;-1.5581;6.2409;0.6382;0.1692;0.4917;0.4746;55.75473924;48.74066058;3.29999995
17.8900;-1.5581;6.2409;0.6382;0.1692;0.4917;0.4746;55.75473924;48.74066058;3.29999995
17.8910;0.1514;6.1951;5.4281;0.1692;0.4917;0.4746;55.75473924;48.74066058;3.29999995
17.8990;0.1514;6.1951;5.4281;-0.0250;0.3256;0.6628;55.75473924;48.74066058;3.29999995
17.9090;0.1514;6.1951;5.4281;-0.1936;0.2016;0.7312;55.75473924;48.74066058;3.29999995
17.9100;0.1514;6.1951;5.4281;-0.1936;0.2016;0.7312;55.75473924;48.74066058;3.29999995
17.9100;4.5352;6.0940;8.4354;-0.1936;0.2016;0.7312;55.75473924;48.74066058;3.29999995
17.9190;4.5352;6.0940;8.4354;-0.1936;0.2016;0.7312;55.75473924;48.74066058;3.29999995
17.9200;4.5352;6.0940;8.4354;-0.2786;0.2731;0.7110;55.75473924;48.74066058;3.29999995
17.9210;4.5352;6.0940;8.4354;-0.2786;0.2731;0.7110;55.75473924;48.74066058;3.29999995
17.9210;4.5352;6.0940;8.4354;-0.2786;0.2731;0.7110;55.75473924;48.74066058;3.29999995
17.9290;4.5352;6.0940;8.4354;-0.2700;0.4893;0.6237;55.75473924;48.74066058;3.29999995
17.9300;4.5352;6.0940;8.4354;-0.2700;0.4893;0.6237;55.75473924;48.74066058;3.29999995
17.9300;6.1161;4.8254;9.5807;-0.2700;0.4893;0.6237;55.75473924;48.74066058;3.29999995
17.9390;6.1161;4.8254;9.5807;-0.2566;0.6206;0.5907;55.75473924;48.74066058;3.29999995
17.9490;6.1161;4.8254;9.5807;-0.1429;0.6371;0.6200;55.75473924;48.74066058;3.29999995
17.9500;6.1161;4.8254;9.5807;-0.1429;0.6371;0.6200;55.75473924;48.74066058;3.29999995
17.9500;3.6038;3.0078;7.2702;-0.1429;0.6371;0.6200;55.75473924;48.74066058;3.29999995
17.9580;3.6038;3.0078;7.2702;0.0177;0.5107;0.6646;55.75473924;48.74066058;3.29999995
17.9690;3.6038;3.0078;7.2702;0.1539;0.3176;0.7129;55.75473924;48.74066058;3.29999995
17.9690;3.6038;3.0078;7.2702;0.1539;0.3176;0.7129;55.75473924;48.74066058;3.29999995
17.9700;2.0832;1.2800;3.2293;0.1539;0.3176;0.7129;55.75473924;48.74066058;3.29999995
17.9790;2.0832;1.2800;3.2293;0.2798;0.0745;0.7960;55.75473924;48.74066058;3.29999995
17.9890;2.0832;1.2800;3.2293;0.2688;-0.1686;0.8986;55.75473924;48.74066058;3.29999995
17.9890;2.0832;1.2800;3.2293;0.2688;-0.1686;0.8986;55.75473924;48.74066058;3.29999995
17.9900;0.6333;-1.2717;-1.3574;0.2688;-0.1686;0.8986;55.75473924;48.74066058;3.29999995
17.9990;0.6333;-1.2717;-1.3574;0.2193;-0.3855;1.0427;55.75473924;48.74066058;3.29999995
18.0090;0.6333;-1.2717;-1.3574;0.1600;-0.5394;1.1222;55.75473924;48.74066058;3.29999995
18.0090;0.6333;-1.2717;-1.3574;0.1600;-0.5394;1.1222;55.75473924;48.74066058;3.29999995
18.0100;1.5378;-4.1458;-2.1780;0.1600;-0.5394;1.1222;55.75473924;48.74066058;3.29999995
18.0190;1.5378;-4.1458;-2.1780;0.1649;-0.3995;1.0397;55.75473924;48.74066058;3.29999995
18.0290;1.5378;-4.1458;-2.1780;0.2370;-0.0128;0.8674;55.75473924;48.74066058;3.29999995
18.0290;1.5378;-4.1458;-2.1780;0.2370;-0.0128;0.8674;55.75473924;48.74066058;3.29999995
18.0300;2.2921;-6.0533;-1.0774;0.2370;-0.0128;0.8674;55.75473924;48.74066058;3.29999995
18.0390;2.2921;-6.0533;-1.0774;0.3122;0.2816;0.7721;55.75473924;48.74066058;3.29999995
18.0490;2.2921;-6.0533;-1.0774;0.4050;0.2950;0.7288;55.75473924;48.74066058;3.29999995
18.0500;2.2921;-6.0533;-1.0774;0.4050;0.2950;0.7288;55.75473924;48.74066058;3.29999995
18.0500;-0.1812;-7.9730;-2.4828;0.4050;0.2950;0.7288;55.75473924;48.74066058;3.29999995
18.0590;-0.1812;-7.9730;-2.4828;0.5632;0.1833;0.6848;55.75473924;48.74066058;3.29999995
18.0690;-0.1812;-7.9730;-2.4828;0.7159;0.0971;0.6005;55.75473924;48.74066058;3.29999995
18.0700;-0.1812;-7.9730;-2.4828;0.7159;0.0971;0.6005;55.75473924;48.74066058;3.29999995
18.0710;-0.3441;-8.6958;-3.1848;0.7159;0.0971;0.6005;55.75473924;48.74066058;3.29999995
18.0800;-0.3441;-8.6958;-3.1848;0.7159;0.0971;0.6005;55.75473924;48.74066058;3.29999995
18.0800;-0.3441;-8.6958;-3.1848;0.8210;-0.0037;0.4728;55.75473924;48.74066058;3.29999995
18.0810;-0.3441;-8.6958;-3.1848;0.8210;-0.0037;0.4728;55.75473924;48.74066058;3.29999995
18.0810;-0.3441;-8.6958;-3.1848;0.8210;-0.0037;0.4728;55.75473924;48.74066058;3.29999995
18.0890;-0.3441;-8.6958;-3.1848;0.8601;-0.1368;0.3879;55.75473924;48.74066058;3.29999995
18.0900;-0.3441;-8.6958;-3.1848;0.8601;-0.1368;0.3879;55.75473924;48.74066058;3.29999995
18.0900;-0.3310;-9.1850;-4.1997;0.8601;-0.1368;0.3879;55.75473924;48.74066058;3.29999995
18.0990;-0.3310;-9.1850;-4.1997;0.8540;-0.2712;0.2810;55.75473924;48.74066058;3.29999995
18.1090;-0.3310;-9.1850;-4.1997;0.8375;-0.3940;0.1784;55.75473924;48.74066058;3.29999995
18.1090;-0.3310;-9.1850;-4.1997;0.8375;-0.3940;0.1784;55.75473924;48.74066058;3.29999995
18.1100;0.5934;-8.7114;-3.7585;0.8375;-0.3940;0.1784;55.75473924;48.74066058;3.29999995
18.1190;0.5934;-8.7114;-3.7585;0.8204;-0.4368;0.0855;55.75473924;48.74066058;3.29999995
18.1290;0.5934;-8.7114;-3.7585;0.8424;-0.3983;-0.0324;55.75473924;48.74066058;3.29999995
18.1300;0.5934;-8.7114;-3.7585;0.8424;-0.3983;-0.0324;55.75473924;48.74066058;3.29999995
18.1310;2.2856;-7.7443;-1.8027;0.8424;-0.3983;-0.0324;55.75473924;48.74066058;3.29999995
18.1380;2.2856;-7.7443;-1.8027;0.8766;-0.4948;-0.1570;55.75473924;48.74066058;3.29999995
18.1490;2.2856;-7.7443;-1.8027;0.9255;-0.7208;-0.2560;55.75473924;48.74066058;3.29999995
18.1490;2.2856;-7.7443;-1.8027;0.9255;-0.7208;-0.2560;55.75473924;48.74066058;3.29999995
18.1500;3.3812;-6.4160;-0.5306;0.9255;-0.7208;-0.2560;55.75473924;48.74066058;3.29999995
18.1580;3.3812;-6.4160;-0.5306;0.9908;-0.9377;-0.3677;55.75473924;48.74066058;3.29999995
18.1690;3.3812;-6.4160;-0.5306;1.0440;-1.0153;-0.4270;55.75473924;48.74066058;3.29999995
18.1700;3.3812;-6.4160;-0.5306;1.0440;-1.0153;-0.4270;55.75473924;48.74066058;3.29999995
18.1700;3.4813;-2.1989;1.5007;1.0440;-1.0153;-0.4270;55.75473924;48.74066058;3.29999995
18.1780;3.4813;-2.1989;1.5007;1.0739;-0.9652;-0.5143;55.75473924;48.74066058;3.29999995
18.1890;3.4813;-2.1989;1.5007;1.0104;-0.7807;-0.5107;55.75473924;48.74066058;3.29999995
18.1890;3.4813;-2.1989;1.5007;1.0104;-0.7807;-0.5107;55.75473924;48.74066058;3.29999995
18.1900;2.3646;0.8320;2.0852;1.0104;-0.7807;-0.5107;55.75473924;48.74066058;3.29999995
18.1990;2.3646;0.8320;2.0852;0.7642;-0.5693;-0.4435;55.75473924;48.74066058;3.29999995
18.2090;2.3646;0.8320;2.0852;0.3054;-0.3690;-0.4154;55.75473924;48.74066058;3.29999995
18.2090;2.3646;0.8320;2.0852;0.3054;-0.3690;-0.4154;55.75473924;48.74066058;3.29999995
18.2100;0.9248;4.8190;-0.1842;0.3054;-0.3690;-0.4154;55.75473924;48.74066058;3.29999995
18.2190;0.9248;4.8190;-0.1842;-0.2981;-0.1112;-0.3549;55.75473924;48.74066058;3.29999995
18.2290;0.9248;4.8190;-0.1842;-0.8833;0.2187;-0.2205;55.75473924;48.74066058;3.29999995
18.2300;0.9248;4.8190;-0.1842;-0.8833;0.2187;-0.2205;55.75473924;48.74066058;3.29999995
18.2300;-0.1096;6.7343;0.1411;-0.8833;0.2187;-0.2205;55.75473924;48.74066058;3.29999995
18.2410;-0.1096;6.7343;0.1411;-0.8833;0.2187;-0.2205;55.75473924;48.74066058;3.29999995
18.2420;-0.1096;6.7343;0.1411;-1.3323;0.5034;-0.1784;55.75473924;48.74066058;3.29999995
18.2420;-0.1096;6.7343;0.1411;-1.3323;0.5034;-0.1784;55.75473924;48.74066058;3.29999995
18.2430;-0.1096;6.7343;0.1411;-1.3323;0.5034;-0.1784;55.75473924;48.74066058;3.29999995
18.2490;-0.1096;6.7343;0.1411;-1.4581;0.4417;-0.1197;55.75473924;48.74066058;3.29999995
18.2490;-0.1096;6.7343;0.1411;-1.4581;0.4417;-0.1197;55.75473924;48.74066058;3.29999995
18.2500;-0.2601;6.5111;1.3627;-1.4581;0.4417;-0.1197;55.75473924;48.74066058;3.29999995
18.2580;-0.2601;6.5111;1.3627;-1.5259;0.3757;-0.0189;55.75473924;48.74066058;3.29999995
18.2690;-0.2601;6.5111;1.3627;-1.6231;0.3726;0.0086;55.75473924;48.74066058;3.29999995
18.2700;-0.2601;6.5111;1.3627;-1.6231;0.3726;0.0086;55.75473924;48.74066058;3.29999995
18.2710;-0.1262;5.0828;0.3734;-1.6231;0.3726;0.0086;55.75473924;48.74066058;3.29999995
18.2780;-0.1262;5.0828;0.3734;-1.7245;0.3818;0.0244;55.75473924;48.74066058;3.29999995
18.2880;-0.1262;5.0828;0.3734;-1.7361;0.4233;0.0739;55.75473924;48.74066058;3.29999995
18.2880;-0.1262;5.0828;0.3734;-1.7361;0.4233;0.0739;55.75473924;48.74066058;3.29999995
18.2890;-2.1755;3.2418;0.5618;-1.7361;0.4233;0.0739;55.75473924;48.74066058;3.29999995
18.3020;-2.1755;3.2418;0.5618;-1.6536;0.5034;0.1552;55.75472855;48.74071137;3.39999986
18.3080;-2.1755;3.2418;0.5618;-1.5620;0.5333;0.2663;55.75472855;48.74071137;3.39999986
18.3080;-2.1755;3.2418;0.5618;-1.5620;0.5333;0.2663;55.75472855;48.74071137;3.39999986
18.3090;-4.7287;2.1683;-0.7049;-1.5620;0.5333;0.2663;55.75472855;48.74071137;3.39999986
18.3170;-4.7287;2.1683;-0.7049;-1.4746;0.4246;0.3732;55.75472855;48.74071137;3.39999986
18.3290;-4.7287;2.1683;-0.7049;-1.4923;0.1136;0.4820;55.75472855;48.74071137;3.39999986
18.3290;-4.7287;2.1683;-0.7049;-1.4923;0.1136;0.4820;55.75472855;48.74071137;3.39999986
18.3290;-4.9413;1.3044;-4.3857;-1.4923;0.1136;0.4820;55.75472855;48.74071137;3.39999986
18.3380;-4.9413;1.3044;-4.3857;-1.6658;-0.1784;0.5076;55.75472855;48.74071137;3.39999986
18.3490;-4.9413;1.3044;-4.3857;-1.8772;-0.3696;0.4300;55.75472855;48.74071137;3.39999986
18.3490;-4.9413;1.3044;-4.3857;-1.8772;-0.3696;0.4300;55.75472855;48.74071137;3.39999986
18.3500;-2.2950;0.4814;-4.6451;-1.8772;-0.3696;0.4300;55.75472855;48.74071137;3.39999986
18.3590;-2.2950;0.4814;-4.6451;-1.9682;-0.3396;0.2871;55.75472855;48.74071137;3.39999986
18.3690;-2.2950;0.4814;-4.6451;-1.9145;-0.1649;0.1381;55.75472855;48.74071137;3.39999986
18.3700;-2.2950;0.4814;-4.6451;-1.9145;-0.1649;0.1381;55.75472855;48.74071137;3.39999986
18.3700;-1.3197;-0.3607;-0.7014;-1.9145;-0.1649;0.1381;55.75472855;48.74071137;3.39999986
18.3790;-1.3197;-0.3607;-0.7014;-1.6994;0.0892;-0.0031;55.75472855;48.74071137;3.39999986
18.3900;-1.3197;-0.3607;-0.7014;-1.2944;0.3054;-0.1319;55.75472855;48.74071137;3.39999986
18.3910;-1.3197;-0.3607;-0.7014;-1.2944;0.3054;-0.1319;55.75472855;48.74071137;3.39999986
18.3910;-2.7048;-0.8992;2.0527;-1.2944;0.3054;-0.1319;55.75472855;48.74071137;3.39999986
18.4010;-2.7048;-0.8992;2.0527;-1.2944;0.3054;-0.1319;55.75472855;48.74071137;3.39999986
18.4020;-2.7048;-0.8992;2.0527;-0.8008;0.3983;-0.2279;55.75472855;48.74071137;3.39999986
18.4020;-2.7048;-0.8992;2.0527;-0.8008;0.3983;-0.2279;55.75472855;48.74071137;3.39999986
18.4020;-2.7048;-0.8992;2.0527;-0.8008;0.3983;-0.2279;55.75472855;48.74071137;3.39999986
18.4100;-2.7048;-0.8992;2.0527;-0.3512;0.3366;-0.2963;55.75472855;48.74071137;3.39999986
18.4110;-2.7048;-0.8992;2.0527;-0.3512;0.3366;-0.2963;55.75472855;48.74071137;3.39999986
18.4110;-4.6408;-0.8673;1.0267;-0.3512;0.3366;-0.2963;55.75472855;48.74071137;3.39999986
